depth;tree;no_feats;N_Leaves;Macro_f1_FL;Weighted_f1_FL;Micro_f1_FL;feats;pkt_macro_f1;pkt_weighted_f1;flw_macro_f1;flw_weighted_f1;F1_macro;F1_weighted;num_samples;Macro_F1_PL;Weighted_F1_PL;Micro_F1_PL;cl_report_FL;cl_report_PL
5;1;1;500;0.8004517919530009;0.9997284536064354;0.99974391547372;['tcp.window_size_value'];0.7666094275543636;0.9997177027350462;0.8076074574247465;0.9996477062416348;0.7897862493391983;0.9996909069932243;1488248;0.8537679647118914;0.9998425346973958;0.9998273137272821;{'Other': {'precision': 0.9998331435870569, 'recall': 0.9999106926815204, 'f1-score': 0.9998719166306306, 'support': 61139.99999991994}, 'NEST Protect smoke alarm': {'precision': 0.6836079115724057, 'recall': 0.5362548934319268, 'f1-score': 0.6010316672753712, 'support': 22.000000000000092}, 'accuracy': 0.99974391547372, 'macro avg': {'precision': 0.8417205275797313, 'recall': 0.7680827930567236, 'f1-score': 0.8004517919530009, 'support': 61161.99999991994}, 'weighted avg': {'precision': 0.9997193972232308, 'recall': 0.9997439154737199, 'f1-score': 0.9997284536064354, 'support': 61161.99999991994}};{'Other': {'precision': 0.9999657196092573, 'recall': 0.9998615485326161, 'f1-score': 0.999913631357799, 'support': 1487886}, 'NEST Protect smoke alarm': {'precision': 0.6015473887814313, 'recall': 0.8591160220994475, 'f1-score': 0.707622298065984, 'support': 362}, 'accuracy': 0.9998273137272821, 'macro avg': {'precision': 0.8007565541953443, 'recall': 0.9294887853160319, 'f1-score': 0.8537679647118914, 'support': 1488248}, 'weighted avg': {'precision': 0.9998688087209108, 'recall': 0.9998273137272821, 'f1-score': 0.9998425346973958, 'support': 1488248}}
5;1;2;500;0.8176744882031641;0.9997582261853291;0.999778690597469;['tcp.window_size_value', 'ip.ttl'];0.7666094275543636;0.9997177027350462;0.8242507890896337;0.9996861243762927;0.7984433865926459;0.9997074585463321;1488248;0.9487615192203165;0.9999512261039345;0.9999522928974203;{'Other': {'precision': 0.9998331493909456, 'recall': 0.9999454803183989, 'f1-score': 0.9998893116997638, 'support': 61139.99999991994}, 'NEST Protect smoke alarm': {'precision': 0.7797008569531255, 'recall': 0.5362548934319268, 'f1-score': 0.6354596647065643, 'support': 22.000000000000092}, 'accuracy': 0.999778690597469, 'macro avg': {'precision': 0.8897670031720355, 'recall': 0.7681001868751629, 'f1-score': 0.8176744882031641, 'support': 61161.99999991994}, 'weighted avg': {'precision': 0.9997539677024194, 'recall': 0.999778690597469, 'f1-score': 0.9997582261853291, 'support': 61161.99999991994}};{'Other': {'precision': 0.9999657238945452, 'recall': 0.9999865581099627, 'f1-score': 0.9999761408937353, 'support': 1487886}, 'NEST Protect smoke alarm': {'precision': 0.9395770392749244, 'recall': 0.8591160220994475, 'f1-score': 0.8975468975468975, 'support': 362}, 'accuracy': 0.9999522928974203, 'macro avg': {'precision': 0.9697713815847349, 'recall': 0.9295512901047052, 'f1-score': 0.9487615192203165, 'support': 1488248}, 'weighted avg': {'precision': 0.9999510350094721, 'recall': 0.9999522928974203, 'f1-score': 0.9999512261039345, 'support': 1488248}}
5;1;3;500;0.7508602808050839;0.999607793839473;0.9995739260455562;['tcp.window_size_value', 'ip.ttl', 'Flow IAT Max'];0.7666094275543636;0.9997177027350462;0.7371127386869955;0.9993998217787519;0.7470842065935133;0.9995801560734541;1488248;0.9155457750521065;0.9999159212585228;0.9999139928291522;{'Other': {'precision': 0.9998549187717923, 'recall': 0.9997188342134469, 'f1-score': 0.9997868718618809, 'support': 61139.99999991994}, 'NEST Protect smoke alarm': {'precision': 0.43305828718965256, 'recall': 0.5968609540379872, 'f1-score': 0.5019336897482871, 'support': 22.000000000000092}, 'accuracy': 0.9995739260455562, 'macro avg': {'precision': 0.7164566029807224, 'recall': 0.798289894125717, 'f1-score': 0.7508602808050839, 'support': 61161.99999991994}, 'weighted avg': {'precision': 0.9996510417583718, 'recall': 0.9995739260455669, 'f1-score': 0.999607793839473, 'support': 61161.99999991994}};{'Other': {'precision': 0.9999684108365617, 'recall': 0.9999455603453491, 'f1-score': 0.9999569854604137, 'support': 1487886}, 'NEST Protect smoke alarm': {'precision': 0.7954545454545454, 'recall': 0.8701657458563536, 'f1-score': 0.8311345646437994, 'support': 362}, 'accuracy': 0.9999139928291522, 'macro avg': {'precision': 0.8977114781455535, 'recall': 0.9350556531008514, 'f1-score': 0.9155457750521065, 'support': 1488248}, 'weighted avg': {'precision': 0.9999186650823136, 'recall': 0.9999139928291522, 'f1-score': 0.9999159212585228, 'support': 1488248}}
5;1;4;500;0.7169383615567272;0.9996158150069411;0.9996387549951288;['tcp.window_size_value', 'ip.ttl', 'Flow IAT Max', 'dstport'];0.5248446239900559;0.9993476443135286;0.7221090923717799;0.9995099855730508;0.6182834018089965;0.9994133974874454;1488248;0.7690729598170549;0.9997620349004464;0.9997486977976788;{'Other': {'precision': 0.9997787687908819, 'recall': 0.999859874164516, 'f1-score': 0.9998193198328815, 'support': 61139.99999991994}, 'NEST Protect smoke alarm': {'precision': 0.497228100870126, 'recall': 0.38512848152965184, 'f1-score': 0.4340574032805728, 'support': 22.000000000000092}, 'accuracy': 0.9996387549951288, 'macro avg': {'precision': 0.748503434830504, 'recall': 0.6924941778470839, 'f1-score': 0.7169383615567272, 'support': 61161.99999991994}, 'weighted avg': {'precision': 0.9995980010806326, 'recall': 0.99963875499513, 'f1-score': 0.9996158150069411, 'support': 61161.99999991994}};{'Other': {'precision': 0.999903212797419, 'recall': 0.9998454182645713, 'f1-score': 0.9998743146958382, 'support': 1487886}, 'NEST Protect smoke alarm': {'precision': 0.48660714285714285, 'recall': 0.6022099447513812, 'f1-score': 0.5382716049382715, 'support': 362}, 'accuracy': 0.9997486977976788, 'macro avg': {'precision': 0.7432551778272809, 'recall': 0.8010276815079762, 'f1-score': 0.7690729598170549, 'support': 1488248}, 'weighted avg': {'precision': 0.9997783591592361, 'recall': 0.9997486977976788, 'f1-score': 0.9997620349004464, 'support': 1488248}}
5;1;5;500;0.6496855015386445;0.9994042451168561;0.9993123662333393;['tcp.window_size_value', 'ip.ttl', 'Flow IAT Max', 'dstport', 'Flow Duration'];0.6835467059446964;0.9995189987056643;0.635349927856155;0.9991674947253654;0.6572317572645137;0.999369247300017;1488248;0.7266273279203036;0.9997212332068917;0.9997083819363439;{'Other': {'precision': 0.9997873173853985, 'recall': 0.9995247455604189, 'f1-score': 0.9996560142309872, 'support': 61139.99999991994}, 'NEST Protect smoke alarm': {'precision': 0.2364870235043719, 'recall': 0.40909090909090784, 'f1-score': 0.2997149888463017, 'support': 22.000000000000092}, 'accuracy': 0.9993123662333393, 'macro avg': {'precision': 0.6181371704448853, 'recall': 0.7043078273256633, 'f1-score': 0.6496855015386445, 'support': 61161.99999991994}, 'weighted avg': {'precision': 0.9995127579127618, 'recall': 0.9993123662333474, 'f1-score': 0.9994042451168561, 'support': 61161.99999991994}};{'Other': {'precision': 0.9998776730455916, 'recall': 0.9998306321855304, 'f1-score': 0.9998541520622697, 'support': 1487886}, 'NEST Protect smoke alarm': {'precision': 0.4166666666666667, 'recall': 0.4972375690607735, 'f1-score': 0.4534005037783375, 'support': 362}, 'accuracy': 0.9997083819363439, 'macro avg': {'precision': 0.7082721698561292, 'recall': 0.748534100623152, 'f1-score': 0.7266273279203036, 'support': 1488248}, 'weighted avg': {'precision': 0.9997358133660831, 'recall': 0.9997083819363439, 'f1-score': 0.9997212332068917, 'support': 1488248}}
5;1;6;500;0.88963192806022;0.9998454958184047;0.9998497324683564;['tcp.window_size_value', 'ip.ttl', 'Flow IAT Max', 'dstport', 'Flow Duration', 'ip.len'];0.5343723698067562;0.9994444082471392;0.9047166497499122;0.9998190659278525;0.7534380635803353;0.9996327857392896;1488248;0.9376499881133451;0.9999380946943611;0.9999368384839086;{'Other': {'precision': 0.9999056295578215, 'recall': 0.999944052466124, 'f1-score': 0.9999248406428649, 'support': 61139.99999991994}, 'NEST Protect smoke alarm': {'precision': 0.8259273543469595, 'recall': 0.737725884127055, 'f1-score': 0.779339015477575, 'support': 22.000000000000092}, 'accuracy': 0.9998497324683564, 'macro avg': {'precision': 0.9129164919523904, 'recall': 0.8688349682965895, 'f1-score': 0.88963192806022, 'support': 61161.99999991994}, 'weighted avg': {'precision': 0.999843049490874, 'recall': 0.9998497324683563, 'f1-score': 0.9998454958184047, 'support': 61161.99999991994}};{'Other': {'precision': 0.999978492542289, 'recall': 0.9999583301408844, 'f1-score': 0.9999684112399528, 'support': 1487886}, 'NEST Protect smoke alarm': {'precision': 0.8418367346938775, 'recall': 0.9116022099447514, 'f1-score': 0.8753315649867375, 'support': 362}, 'accuracy': 0.9999368384839086, 'macro avg': {'precision': 0.9209076136180833, 'recall': 0.955780270042818, 'f1-score': 0.9376499881133451, 'support': 1488248}, 'weighted avg': {'precision': 0.999940026294499, 'recall': 0.9999368384839086, 'f1-score': 0.9999380946943611, 'support': 1488248}}
5;1;7;500;0.7253630990551632;0.9996233028192381;0.9996416128126051;['tcp.window_size_value', 'ip.ttl', 'Flow IAT Max', 'dstport', 'Flow Duration', 'ip.len', 'srcport'];0.5870309100266643;0.9990079484660398;0.7757885403855238;0.9996401031950264;0.6285552345246963;0.9992319486789304;1488248;0.7931169326971952;0.9998140446023847;0.9998293295203488;{'Other': {'precision': 0.9997873874309556, 'recall': 0.9998541106124391, 'f1-score': 0.9998207479085021, 'support': 61139.99999991994}, 'NEST Protect smoke alarm': {'precision': 0.5022411911543364, 'recall': 0.40909090909090784, 'f1-score': 0.45090545020182415, 'support': 22.000000000000092}, 'accuracy': 0.9996416128126051, 'macro avg': {'precision': 0.751014289292646, 'recall': 0.7044725098516735, 'f1-score': 0.7253630990551632, 'support': 61161.99999991994}, 'weighted avg': {'precision': 0.9996084198314968, 'recall': 0.9996416128126043, 'f1-score': 0.9996233028192381, 'support': 61161.99999991994}};{'Other': {'precision': 0.9998776878432469, 'recall': 0.9999516091958658, 'f1-score': 0.9999146471533481, 'support': 1487886}, 'NEST Protect smoke alarm': {'precision': 0.7142857142857143, 'recall': 0.4972375690607735, 'f1-score': 0.5863192182410424, 'support': 362}, 'accuracy': 0.9998293295203488, 'macro avg': {'precision': 0.8570817010644807, 'recall': 0.7485945891283197, 'f1-score': 0.7931169326971952, 'support': 1488248}, 'weighted avg': {'precision': 0.9998082207286075, 'recall': 0.9998293295203488, 'f1-score': 0.9998140446023847, 'support': 1488248}}
5;1;8;500;0.6188031706476066;0.9990341672754399;0.9986170620360166;['tcp.window_size_value', 'ip.ttl', 'Flow IAT Max', 'dstport', 'Flow Duration', 'ip.len', 'srcport', 'Flow IAT Mean'];0.575217012053379;0.9988685251968358;0.6245584539093811;0.998761113290566;0.5982295929790002;0.9988225709984493;1488248;0.5143732419668742;0.9948767374834808;0.9902704387978347;{'Other': {'precision': 0.9998564166572519, 'recall': 0.9987599903053517, 'f1-score': 0.9993079027355606, 'support': 61139.99999991994}, 'NEST Protect smoke alarm': {'precision': 0.14858690682470677, 'recall': 0.6014064085834432, 'f1-score': 0.23829843855965263, 'support': 22.000000000000092}, 'accuracy': 0.9986170620360166, 'macro avg': {'precision': 0.5742216617409793, 'recall': 0.8000831994443974, 'f1-score': 0.6188031706476066, 'support': 61161.99999991994}, 'weighted avg': {'precision': 0.9995502146165022, 'recall': 0.9986170620361993, 'f1-score': 0.9990341672754399, 'support': 61161.99999991994}};{'Other': {'precision': 0.9999253541943478, 'recall': 0.9903420020082184, 'f1-score': 0.9951106056635934, 'support': 1487886}, 'NEST Protect smoke alarm': {'precision': 0.01723430447271235, 'recall': 0.6961325966850829, 'f1-score': 0.03363587827015483, 'support': 362}, 'accuracy': 0.9902704387978347, 'macro avg': {'precision': 0.5085798293335301, 'recall': 0.8432372993466506, 'f1-score': 0.5143732419668742, 'support': 1488248}, 'weighted avg': {'precision': 0.9996863253765708, 'recall': 0.9902704387978347, 'f1-score': 0.9948767374834808, 'support': 1488248}}
6;1;1;500;0.8004517919530009;0.9997284536064354;0.99974391547372;['tcp.window_size_value'];0.7666094275543636;0.9997177027350462;0.8076074574247465;0.9996477062416348;0.7897862493391983;0.9996909069932243;1488248;0.8537679647118914;0.9998425346973958;0.9998273137272821;{'Other': {'precision': 0.9998331435870569, 'recall': 0.9999106926815204, 'f1-score': 0.9998719166306306, 'support': 61139.99999991994}, 'NEST Protect smoke alarm': {'precision': 0.6836079115724057, 'recall': 0.5362548934319268, 'f1-score': 0.6010316672753712, 'support': 22.000000000000092}, 'accuracy': 0.99974391547372, 'macro avg': {'precision': 0.8417205275797313, 'recall': 0.7680827930567236, 'f1-score': 0.8004517919530009, 'support': 61161.99999991994}, 'weighted avg': {'precision': 0.9997193972232308, 'recall': 0.9997439154737199, 'f1-score': 0.9997284536064354, 'support': 61161.99999991994}};{'Other': {'precision': 0.9999657196092573, 'recall': 0.9998615485326161, 'f1-score': 0.999913631357799, 'support': 1487886}, 'NEST Protect smoke alarm': {'precision': 0.6015473887814313, 'recall': 0.8591160220994475, 'f1-score': 0.707622298065984, 'support': 362}, 'accuracy': 0.9998273137272821, 'macro avg': {'precision': 0.8007565541953443, 'recall': 0.9294887853160319, 'f1-score': 0.8537679647118914, 'support': 1488248}, 'weighted avg': {'precision': 0.9998688087209108, 'recall': 0.9998273137272821, 'f1-score': 0.9998425346973958, 'support': 1488248}}
6;1;2;500;0.7929829278677389;0.9997149076330218;0.9997275654524649;['tcp.window_size_value', 'srcport'];0.7580031880072264;0.9997033392625366;0.7999094920239846;0.9996290892460918;0.7816165705997256;0.9996747530833707;1488248;0.8482187407269283;0.9998351320756453;0.9998179066929705;{'Other': {'precision': 0.9998331408581363, 'recall': 0.9998943367770391, 'f1-score': 0.9998637378812251, 'support': 61139.99999991994}, 'NEST Protect smoke alarm': {'precision': 0.6461660635205886, 'recall': 0.5362548934319268, 'f1-score': 0.5861021178542529, 'support': 22.000000000000092}, 'accuracy': 0.9997275654524649, 'macro avg': {'precision': 0.8229996021893624, 'recall': 0.7680746151044829, 'f1-score': 0.7929829278677389, 'support': 61161.99999991994}, 'weighted avg': {'precision': 0.9997059266450394, 'recall': 0.999727565452465, 'f1-score': 0.9997149076330218, 'support': 61161.99999991994}};{'Other': {'precision': 0.9999657192866654, 'recall': 0.9998521392095899, 'f1-score': 0.9999089260227255, 'support': 1487886}, 'NEST Protect smoke alarm': {'precision': 0.5856873822975518, 'recall': 0.8591160220994475, 'f1-score': 0.696528555431131, 'support': 362}, 'accuracy': 0.9998179066929705, 'macro avg': {'precision': 0.7928265507921086, 'recall': 0.9294840806545187, 'f1-score': 0.8482187407269283, 'support': 1488248}, 'weighted avg': {'precision': 0.9998649506258039, 'recall': 0.9998179066929705, 'f1-score': 0.9998351320756453, 'support': 1488248}}
