depth;tree;no_feats;N_Leaves;Macro_f1_FL;Weighted_f1_FL;Micro_f1_FL;feats;pkt_macro_f1;pkt_weighted_f1;flw_macro_f1;flw_weighted_f1;F1_macro;F1_weighted;num_samples;Macro_F1_PL;Weighted_F1_PL
5;1;17;500;0.12519342563057997;0.2841243365376234;0.3239766350500132;['tcp.hdr_len', 'srcport', 'dstport', 'tcp.flags.rst', 'ip.ttl', 'Flow IAT Max', 'tcp.window_size_value', 'ip.len', 'Flow IAT Min', 'udp.length', 'SYN Flag Count', 'Packet Length Mean', 'Flow IAT Mean', 'tcp.flags.syn', 'Flow Duration', 'Packet Length Total', 'ACK Flag Count'];0.06049262451139068;0.0732361607145348;0.15708942428311837;0.4113745081850322;0.11501436761694495;0.24102055430795302;1488248;0.07237567009443276;0.12438489558045522
5;1;18;500;0.0555732911504108;0.10549658775717448;0.2166429273234296;['tcp.hdr_len', 'srcport', 'dstport', 'tcp.flags.rst', 'ip.ttl', 'Flow IAT Max', 'tcp.window_size_value', 'ip.len', 'Flow IAT Min', 'udp.length', 'SYN Flag Count', 'Packet Length Mean', 'Flow IAT Mean', 'tcp.flags.syn', 'Flow Duration', 'Packet Length Total', 'ACK Flag Count', 'tcp.flags.ece'];0.0710851549169837;0.14743840255478613;0.07063077831199271;0.113853937402098;0.07507755432747139;0.13923591253539752;1488248;0.01838687528175946;0.017108886907860797
5;1;19;500;0.15948750465528638;0.25483226245893276;0.3054205975233072;['tcp.hdr_len', 'srcport', 'dstport', 'tcp.flags.rst', 'ip.ttl', 'Flow IAT Max', 'tcp.window_size_value', 'ip.len', 'Flow IAT Min', 'udp.length', 'SYN Flag Count', 'Packet Length Mean', 'Flow IAT Mean', 'tcp.flags.syn', 'Flow Duration', 'Packet Length Total', 'ACK Flag Count', 'tcp.flags.ece', 'PSH Flag Count'];0.08650015042607113;0.14498002834051674;0.16964287762365274;0.2899577944512991;0.1437714046252794;0.22967594506948552;1488248;0.09714741313543364;0.223596773028079
5;1;20;500;0.09433819543108574;0.2673506807965892;0.32578600925108847;['tcp.hdr_len', 'srcport', 'dstport', 'tcp.flags.rst', 'ip.ttl', 'Flow IAT Max', 'tcp.window_size_value', 'ip.len', 'Flow IAT Min', 'udp.length', 'SYN Flag Count', 'Packet Length Mean', 'Flow IAT Mean', 'tcp.flags.syn', 'Flow Duration', 'Packet Length Total', 'ACK Flag Count', 'tcp.flags.ece', 'PSH Flag Count', 'FIN Flag Count'];0.05855699829613301;0.08881906045082838;0.11681015696039969;0.3751379765139387;0.09263518857221757;0.2372724912498863;1488248;0.0508143853236079;0.10633309447574817
5;1;21;500;0.12741993368967072;0.3348482259675499;0.36398383969211506;['tcp.hdr_len', 'srcport', 'dstport', 'tcp.flags.rst', 'ip.ttl', 'Flow IAT Max', 'tcp.window_size_value', 'ip.len', 'Flow IAT Min', 'udp.length', 'SYN Flag Count', 'Packet Length Mean', 'Flow IAT Mean', 'tcp.flags.syn', 'Flow Duration', 'Packet Length Total', 'ACK Flag Count', 'tcp.flags.ece', 'PSH Flag Count', 'FIN Flag Count', 'RST Flag Count'];0.08378057202584742;0.2078971459898539;0.1446653407171563;0.42326850143972916;0.11865804050038088;0.31603028174897224;1488248;0.09526312586432649;0.2886044311954594
5;1;22;500;0.1483596206754463;0.23341869351934147;0.3005392560086274;['tcp.hdr_len', 'srcport', 'dstport', 'tcp.flags.rst', 'ip.ttl', 'Flow IAT Max', 'tcp.window_size_value', 'ip.len', 'Flow IAT Min', 'udp.length', 'SYN Flag Count', 'Packet Length Mean', 'Flow IAT Mean', 'tcp.flags.syn', 'Flow Duration', 'Packet Length Total', 'ACK Flag Count', 'tcp.flags.ece', 'PSH Flag Count', 'FIN Flag Count', 'RST Flag Count', 'Min Packet Length'];0.0833339269301393;0.11176900325736977;0.14410440076653705;0.2994104447092385;0.12797518653125162;0.20089174490323797;1488248;0.09274357533203054;0.18020539888286582
5;1;23;500;0.14325378488941568;0.29950626192086066;0.3581905877667669;['tcp.hdr_len', 'srcport', 'dstport', 'tcp.flags.rst', 'ip.ttl', 'Flow IAT Max', 'tcp.window_size_value', 'ip.len', 'Flow IAT Min', 'udp.length', 'SYN Flag Count', 'Packet Length Mean', 'Flow IAT Mean', 'tcp.flags.syn', 'Flow Duration', 'Packet Length Total', 'ACK Flag Count', 'tcp.flags.ece', 'PSH Flag Count', 'FIN Flag Count', 'RST Flag Count', 'Min Packet Length', 'UDP Len Max'];0.11075894496773998;0.1823267358025381;0.17163444420884347;0.40441507488355594;0.14574772423904184;0.28530985921945484;1488248;0.12243812781316259;0.3235215671688153
5;1;24;500;0.13886759769024754;0.28982297094323256;0.34214437936389097;['tcp.hdr_len', 'srcport', 'dstport', 'tcp.flags.rst', 'ip.ttl', 'Flow IAT Max', 'tcp.window_size_value', 'ip.len', 'Flow IAT Min', 'udp.length', 'SYN Flag Count', 'Packet Length Mean', 'Flow IAT Mean', 'tcp.flags.syn', 'Flow Duration', 'Packet Length Total', 'ACK Flag Count', 'tcp.flags.ece', 'PSH Flag Count', 'FIN Flag Count', 'RST Flag Count', 'Min Packet Length', 'UDP Len Max', 'UDP Len Min'];0.09995679384195273;0.21562884261006068;0.15603604533184445;0.37680334515090946;0.1375389496786805;0.2997130186133919;1488248;0.07762192515274763;0.19671816362819994
5;1;25;500;0.15726355518498072;0.3449518409541249;0.3659138268705549;['tcp.hdr_len', 'srcport', 'dstport', 'tcp.flags.rst', 'ip.ttl', 'Flow IAT Max', 'tcp.window_size_value', 'ip.len', 'Flow IAT Min', 'udp.length', 'SYN Flag Count', 'Packet Length Mean', 'Flow IAT Mean', 'tcp.flags.syn', 'Flow Duration', 'Packet Length Total', 'ACK Flag Count', 'tcp.flags.ece', 'PSH Flag Count', 'FIN Flag Count', 'RST Flag Count', 'Min Packet Length', 'UDP Len Max', 'UDP Len Min', 'Max Packet Length'];0.10176471955578653;0.2069057835836783;0.18206900241272264;0.4376749717909725;0.14851404736853638;0.3216170886828647;1488248;0.11759288699047599;0.3020378163019444
5;1;26;500;0.1434498025404776;0.34508614521412095;0.37658520879909546;['tcp.hdr_len', 'srcport', 'dstport', 'tcp.flags.rst', 'ip.ttl', 'Flow IAT Max', 'tcp.window_size_value', 'ip.len', 'Flow IAT Min', 'udp.length', 'SYN Flag Count', 'Packet Length Mean', 'Flow IAT Mean', 'tcp.flags.syn', 'Flow Duration', 'Packet Length Total', 'ACK Flag Count', 'tcp.flags.ece', 'PSH Flag Count', 'FIN Flag Count', 'RST Flag Count', 'Min Packet Length', 'UDP Len Max', 'UDP Len Min', 'Max Packet Length', 'ip.hdr_len'];0.0607861031388248;0.09759453247567876;0.1859802859811918;0.4807348375228951;0.12890273390742002;0.2897813750563521;1488248;0.09238641381562297;0.2844490273426506
5;1;27;500;0.11987728998658898;0.239806553129453;0.30058934062347675;['tcp.hdr_len', 'srcport', 'dstport', 'tcp.flags.rst', 'ip.ttl', 'Flow IAT Max', 'tcp.window_size_value', 'ip.len', 'Flow IAT Min', 'udp.length', 'SYN Flag Count', 'Packet Length Mean', 'Flow IAT Mean', 'tcp.flags.syn', 'Flow Duration', 'Packet Length Total', 'ACK Flag Count', 'tcp.flags.ece', 'PSH Flag Count', 'FIN Flag Count', 'RST Flag Count', 'Min Packet Length', 'UDP Len Max', 'UDP Len Min', 'Max Packet Length', 'ip.hdr_len', 'ip.proto'];0.08879380948240595;0.19043302067814774;0.12596471300719614;0.3186187604316474;0.1220886764282932;0.25229274464234797;1488248;0.07385229575912662;0.18594377968018877
5;1;28;500;0.09753488162705644;0.18953979355082112;0.2706784828351687;['tcp.hdr_len', 'srcport', 'dstport', 'tcp.flags.rst', 'ip.ttl', 'Flow IAT Max', 'tcp.window_size_value', 'ip.len', 'Flow IAT Min', 'udp.length', 'SYN Flag Count', 'Packet Length Mean', 'Flow IAT Mean', 'tcp.flags.syn', 'Flow Duration', 'Packet Length Total', 'ACK Flag Count', 'tcp.flags.ece', 'PSH Flag Count', 'FIN Flag Count', 'RST Flag Count', 'Min Packet Length', 'UDP Len Max', 'UDP Len Min', 'Max Packet Length', 'ip.hdr_len', 'ip.proto', 'tcp.flags.fin'];0.10543144453139423;0.23398073779002174;0.08414386978444736;0.19922748851006405;0.10919975570556201;0.2256051209706326;1488248;0.07453314885262184;0.20404802462741112
5;1;29;500;0.13039201384237561;0.28964533282078164;0.3405112962009387;['tcp.hdr_len', 'srcport', 'dstport', 'tcp.flags.rst', 'ip.ttl', 'Flow IAT Max', 'tcp.window_size_value', 'ip.len', 'Flow IAT Min', 'udp.length', 'SYN Flag Count', 'Packet Length Mean', 'Flow IAT Mean', 'tcp.flags.syn', 'Flow Duration', 'Packet Length Total', 'ACK Flag Count', 'tcp.flags.ece', 'PSH Flag Count', 'FIN Flag Count', 'RST Flag Count', 'Min Packet Length', 'UDP Len Max', 'UDP Len Min', 'Max Packet Length', 'ip.hdr_len', 'ip.proto', 'tcp.flags.fin', 'tcp.flags.push'];0.03362500393427034;0.05335221197658724;0.13685655900580398;0.3834688371193988;0.09698918767219554;0.22668365001480537;1488248;0.07413234979033471;0.1948236431757441
5;1;30;500;0.15696936034487302;0.2925251675760935;0.33417967854405906;['tcp.hdr_len', 'srcport', 'dstport', 'tcp.flags.rst', 'ip.ttl', 'Flow IAT Max', 'tcp.window_size_value', 'ip.len', 'Flow IAT Min', 'udp.length', 'SYN Flag Count', 'Packet Length Mean', 'Flow IAT Mean', 'tcp.flags.syn', 'Flow Duration', 'Packet Length Total', 'ACK Flag Count', 'tcp.flags.ece', 'PSH Flag Count', 'FIN Flag Count', 'RST Flag Count', 'Min Packet Length', 'UDP Len Max', 'UDP Len Min', 'Max Packet Length', 'ip.hdr_len', 'ip.proto', 'tcp.flags.fin', 'tcp.flags.push', 'tcp.flags.ack'];0.11791515405917181;0.25088879186052854;0.13177947971767945;0.28975548167982607;0.1484760157529916;0.2908475299252831;1488248;0.11279975783827279;0.2648365368469538
5;1;31;500;0.2535442498650497;0.3790189067359423;0.40846349652428365;['tcp.hdr_len', 'srcport', 'dstport', 'tcp.flags.rst', 'ip.ttl', 'Flow IAT Max', 'tcp.window_size_value', 'ip.len', 'Flow IAT Min', 'udp.length', 'SYN Flag Count', 'Packet Length Mean', 'Flow IAT Mean', 'tcp.flags.syn', 'Flow Duration', 'Packet Length Total', 'ACK Flag Count', 'tcp.flags.ece', 'PSH Flag Count', 'FIN Flag Count', 'RST Flag Count', 'Min Packet Length', 'UDP Len Max', 'UDP Len Min', 'Max Packet Length', 'ip.hdr_len', 'ip.proto', 'tcp.flags.fin', 'tcp.flags.push', 'tcp.flags.ack', 'ECE Flag Count'];0.11728037833862075;0.1952346976514791;0.2973637544259964;0.4793171644398708;0.21917169575500103;0.3358135659631632;1488248;0.20154655948012742;0.35998908218526154
6;1;1;500;0.06716880673604118;0.06093287667829082;0.16283455711247635;['tcp.hdr_len'];0.0725783662450221;0.06145358932440572;0.06712062475675981;0.037081092009467805;0.07586618122270332;0.05686549194254376;1488248;0.03144863226247196;0.00867801521176112
6;1;2;500;0.11394083131898913;0.13742819794621364;0.21514227454603818;['tcp.hdr_len', 'srcport'];0.13943909061238588;0.11882945478031426;0.09160401976842618;0.15082069772503373;0.12874771388236775;0.1319928643263733;1488248;0.058380673889407673;0.1278737336014701
6;1;3;500;0.1685993898889936;0.26133022869341344;0.3236931533755356;['tcp.hdr_len', 'srcport', 'dstport'];0.173783793968043;0.22211946892183443;0.13550779567113105;0.2893241839278054;0.1711806372118947;0.2549824900287283;1488248;0.10339775282518933;0.22000986323986405
6;1;4;500;0.16475447852634356;0.24052694936983215;0.30387226565187553;['tcp.hdr_len', 'srcport', 'dstport', 'tcp.flags.rst'];0.16742402276632204;0.19054458277200206;0.13781938372995473;0.2694482469432032;0.16750690232127594;0.22859742820164164;1488248;0.09525714646608248;0.2467208199624924
6;1;5;500;0.29064399589465767;0.3610556210062201;0.41441632717750243;['tcp.hdr_len', 'srcport', 'dstport', 'tcp.flags.rst', 'ip.ttl'];0.28139751998035495;0.332925160532815;0.2525109191483826;0.3865404252769951;0.28797275012734724;0.3571805166490488;1488248;0.21092551143380142;0.3013840570654275
6;1;6;500;0.16252633577244582;0.25146208454044483;0.30323010800640166;['tcp.hdr_len', 'srcport', 'dstport', 'tcp.flags.rst', 'ip.ttl', 'tcp.window_size_value'];0.1339382338430133;0.16927802460814856;0.14762103999928247;0.2564831326640561;0.15183627254462898;0.2118921200030764;1488248;0.05806276394911237;0.08010289417778041
6;1;7;500;0.28212582937604697;0.3995708692310112;0.43551303865923263;['tcp.hdr_len', 'srcport', 'dstport', 'tcp.flags.rst', 'ip.ttl', 'tcp.window_size_value', 'Flow Duration'];0.13292326167455434;0.12745787921370605;0.30186268963541124;0.5317772723114804;0.23730886637271187;0.33344465627733433;1488248;0.19018028885207364;0.27916780081379
6;1;8;500;0.20024868423037265;0.3590212880434072;0.36590015095250195;['tcp.hdr_len', 'srcport', 'dstport', 'tcp.flags.rst', 'ip.ttl', 'tcp.window_size_value', 'Flow Duration', 'Flow IAT Max'];0.17830018424987992;0.27989983021702874;0.21855034213252497;0.46319519939375897;0.20701973797024345;0.3722105691031792;1488248;0.14248481591296255;0.2911365020818353
6;1;9;500;0.2592946880675258;0.4516592562982094;0.45998045619758327;['tcp.hdr_len', 'srcport', 'dstport', 'tcp.flags.rst', 'ip.ttl', 'tcp.window_size_value', 'Flow Duration', 'Flow IAT Max', 'ip.len'];0.1719507438628093;0.2808312406117925;0.2770892513663164;0.552239111672857;0.23572842478501985;0.41764359998399403;1488248;0.16936203398487418;0.2939049100394834
6;1;10;500;0.19514932693951523;0.31257436251273674;0.3482425073861736;['tcp.hdr_len', 'srcport', 'dstport', 'tcp.flags.rst', 'ip.ttl', 'tcp.window_size_value', 'Flow Duration', 'Flow IAT Max', 'ip.len', 'Flow IAT Min'];0.18837784104924615;0.3428472745669886;0.18771128194027087;0.3470623443397085;0.1940993176459429;0.3494565588344727;1488248;0.1534274111876279;0.24810398375756348
6;1;11;500;0.20260493399687896;0.42024934089619825;0.4383059453460215;['tcp.hdr_len', 'srcport', 'dstport', 'tcp.flags.rst', 'ip.ttl', 'tcp.window_size_value', 'Flow Duration', 'Flow IAT Max', 'ip.len', 'Flow IAT Min', 'Flow IAT Mean'];0.16866151077366945;0.3740259111996889;0.22458052506673365;0.5101356689688002;0.20447026503299356;0.4362106628991634;1488248;0.16826127269643318;0.34916347351594973
6;1;12;500;0.19069002252444456;0.3120391776589938;0.3595327313618249;['tcp.hdr_len', 'srcport', 'dstport', 'tcp.flags.rst', 'ip.ttl', 'tcp.window_size_value', 'Flow Duration', 'Flow IAT Max', 'ip.len', 'Flow IAT Min', 'Flow IAT Mean', 'UDP Len Min'];0.11499630276555917;0.21360505117524198;0.18179203594589888;0.3614227517096018;0.17276204060917566;0.2867090609129091;1488248;0.1386221226231504;0.36642871457345316
6;1;13;500;0.22463083672530337;0.35494218029163677;0.40031584134749176;['tcp.hdr_len', 'srcport', 'dstport', 'tcp.flags.rst', 'ip.ttl', 'tcp.window_size_value', 'Flow Duration', 'Flow IAT Max', 'ip.len', 'Flow IAT Min', 'Flow IAT Mean', 'UDP Len Min', 'udp.length'];0.15938907966644789;0.16558734843005882;0.22496296076451103;0.46871419331038944;0.20976448404491607;0.3132301710034942;1488248;0.13173679998589083;0.29119345615878833
6;1;14;500;0.1747264588366658;0.33072786391646664;0.37531679870380236;['tcp.hdr_len', 'srcport', 'dstport', 'tcp.flags.rst', 'ip.ttl', 'tcp.window_size_value', 'Flow Duration', 'Flow IAT Max', 'ip.len', 'Flow IAT Min', 'Flow IAT Mean', 'UDP Len Min', 'udp.length', 'SYN Flag Count'];0.12092494260052504;0.21325680703214972;0.18249338275344398;0.39620326372054054;0.1667990501728777;0.3223460360306375;1488248;0.12784634203473458;0.3018778369048857
6;1;15;500;0.27032891991013047;0.4102904455260404;0.42489889136711373;['tcp.hdr_len', 'srcport', 'dstport', 'tcp.flags.rst', 'ip.ttl', 'tcp.window_size_value', 'Flow Duration', 'Flow IAT Max', 'ip.len', 'Flow IAT Min', 'Flow IAT Mean', 'UDP Len Min', 'udp.length', 'SYN Flag Count', 'UDP Len Max'];0.1122508738306383;0.22499869453372626;0.2848212629736648;0.521719120276;0.2206044560052086;0.36345411720341037;1488248;0.19154512595036696;0.3800907305663048
6;1;16;500;0.2015969123583898;0.36470230400935105;0.390190673309857;['tcp.hdr_len', 'srcport', 'dstport', 'tcp.flags.rst', 'ip.ttl', 'tcp.window_size_value', 'Flow Duration', 'Flow IAT Max', 'ip.len', 'Flow IAT Min', 'Flow IAT Mean', 'UDP Len Min', 'udp.length', 'SYN Flag Count', 'UDP Len Max', 'Packet Length Mean'];0.11204375270899632;0.1647004396937362;0.18512893680263595;0.45323357237429657;0.17181482068994772;0.3046303018984086;1488248;0.1349350014249269;0.24953483464929596
6;1;17;500;0.1844297881613023;0.36775300039501435;0.4032092909532982;['tcp.hdr_len', 'srcport', 'dstport', 'tcp.flags.rst', 'ip.ttl', 'tcp.window_size_value', 'Flow Duration', 'Flow IAT Max', 'ip.len', 'Flow IAT Min', 'Flow IAT Mean', 'UDP Len Min', 'udp.length', 'SYN Flag Count', 'UDP Len Max', 'Packet Length Mean', 'Max Packet Length'];0.0757548212629739;0.15972923190846067;0.22550151056880127;0.49922442629783936;0.15777794311865248;0.3181520361446017;1488248;0.12195408046136473;0.31697510320712363
6;1;18;500;0.1587500140311743;0.2851528194341119;0.3405620283749792;['tcp.hdr_len', 'srcport', 'dstport', 'tcp.flags.rst', 'ip.ttl', 'tcp.window_size_value', 'Flow Duration', 'Flow IAT Max', 'ip.len', 'Flow IAT Min', 'Flow IAT Mean', 'UDP Len Min', 'udp.length', 'SYN Flag Count', 'UDP Len Max', 'Packet Length Mean', 'Max Packet Length', 'Min Packet Length'];0.10216948382874498;0.15316384723777027;0.1552607318342338;0.37728481309266154;0.14423228351874398;0.255906515205359;1488248;0.10298285620308474;0.2514332075813316
6;1;19;500;0.15674072621831928;0.27024822620536315;0.3426216188716635;['tcp.hdr_len', 'srcport', 'dstport', 'tcp.flags.rst', 'ip.ttl', 'tcp.window_size_value', 'Flow Duration', 'Flow IAT Max', 'ip.len', 'Flow IAT Min', 'Flow IAT Mean', 'UDP Len Min', 'udp.length', 'SYN Flag Count', 'UDP Len Max', 'Packet Length Mean', 'Max Packet Length', 'Min Packet Length', 'tcp.flags.fin'];0.1811939491495523;0.2825303899179039;0.12571929726662825;0.3016787454165221;0.17781260753642028;0.2917030303461439;1488248;0.10745739353804269;0.2758374940163739
6;1;20;500;0.16120020750639377;0.3433587988378324;0.39221003312407776;['tcp.hdr_len', 'srcport', 'dstport', 'tcp.flags.rst', 'ip.ttl', 'tcp.window_size_value', 'Flow Duration', 'Flow IAT Max', 'ip.len', 'Flow IAT Min', 'Flow IAT Mean', 'UDP Len Min', 'udp.length', 'SYN Flag Count', 'UDP Len Max', 'Packet Length Mean', 'Max Packet Length', 'Min Packet Length', 'tcp.flags.fin', 'ACK Flag Count'];0.0727494997154305;0.09700083896829098;0.20012093194701874;0.48115615428613123;0.14325253739848456;0.29224428450036743;1488248;0.11665499526195923;0.29547858189502985
6;1;21;500;0.20014385108876634;0.39255825144820916;0.39562987328399296;['tcp.hdr_len', 'srcport', 'dstport', 'tcp.flags.rst', 'ip.ttl', 'tcp.window_size_value', 'Flow Duration', 'Flow IAT Max', 'ip.len', 'Flow IAT Min', 'Flow IAT Mean', 'UDP Len Min', 'udp.length', 'SYN Flag Count', 'UDP Len Max', 'Packet Length Mean', 'Max Packet Length', 'Min Packet Length', 'tcp.flags.fin', 'ACK Flag Count', 'tcp.flags.ack'];0.18076140413049444;0.34045457452448263;0.2074400432379525;0.45849824602187284;0.20843509983177158;0.4040235578374688;1488248;0.14042049855928693;0.34215504174690214
6;1;22;500;0.19880408032038324;0.4024000773918291;0.41460878517011035;['tcp.hdr_len', 'srcport', 'dstport', 'tcp.flags.rst', 'ip.ttl', 'tcp.window_size_value', 'Flow Duration', 'Flow IAT Max', 'ip.len', 'Flow IAT Min', 'Flow IAT Mean', 'UDP Len Min', 'udp.length', 'SYN Flag Count', 'UDP Len Max', 'Packet Length Mean', 'Max Packet Length', 'Min Packet Length', 'tcp.flags.fin', 'ACK Flag Count', 'tcp.flags.ack', 'Packet Length Total'];0.13654652340598886;0.15806758083229436;0.18165898197495087;0.49409086217036535;0.18913753679496723;0.3430787088740401;1488248;0.134637315741121;0.2886251172905843
6;1;23;500;0.16400826784429923;0.2581097160257511;0.33197848876742053;['tcp.hdr_len', 'srcport', 'dstport', 'tcp.flags.rst', 'ip.ttl', 'tcp.window_size_value', 'Flow Duration', 'Flow IAT Max', 'ip.len', 'Flow IAT Min', 'Flow IAT Mean', 'UDP Len Min', 'udp.length', 'SYN Flag Count', 'UDP Len Max', 'Packet Length Mean', 'Max Packet Length', 'Min Packet Length', 'tcp.flags.fin', 'ACK Flag Count', 'tcp.flags.ack', 'Packet Length Total', 'ip.hdr_len'];0.1135787525112854;0.171320892696098;0.18784789782490255;0.32520418739545115;0.16153118155473367;0.25311577700066185;1488248;0.12371977576063749;0.2931318549761523
